Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
1719,L,298.2,307.7,1503,38.3,87,0,Normal_Operation
1720,L,298.2,307.7,1459,44.5,89,0,Normal_Operation
1721,L,298.2,307.7,1688,32.4,91,0,Normal_Operation
1722,M,298.2,307.7,1952,21.6,93,0,Normal_Operation
1723,L,298.2,307.8,2029,19.9,96,0,Normal_Operation
1724,M,298.3,307.8,1457,52.5,98,0,Normal_Operation
1725,M,298.3,307.8,1392,50.4,101,0,Normal_Operation
1726,L,298.3,307.8,1906,22.1,104,0,Normal_Operation
1727,M,298.3,307.7,1602,33.4,106,0,Normal_Operation
1728,L,298.3,307.7,1465,49.4,109,0,Normal_Operation
1729,M,298.3,307.7,1439,43.8,111,0,Normal_Operation
1730,M,298.3,307.8,1330,55.4,114,0,Normal_Operation
1731,M,298.3,307.9,1485,42.0,117,0,Normal_Operation
1732,H,298.4,307.9,1700,28.2,120,0,Normal_Operation
1733,L,298.4,308.0,1515,42.8,125,0,Normal_Operation
1734,M,298.5,308.1,1501,39.2,127,0,Normal_Operation
1735,L,298.4,308.0,1380,47.6,130,0,Normal_Operation
1736,L,298.4,307.9,1544,35.9,132,0,Normal_Operation
1737,L,298.4,307.9,1743,27.3,134,0,Normal_Operation
1738,H,298.4,307.9,1948,21.4,136,0,Normal_Operation
1739,H,298.5,307.9,1260,54.2,141,0,Normal_Operation
1740,M,298.5,307.9,1640,33.1,146,0,Normal_Operation
1741,M,298.5,308.0,1363,49.2,149,0,Normal_Operation
1742,L,298.5,308.0,1379,49.6,152,0,Normal_Operation
1743,M,298.5,308.0,1713,25.8,154,0,Normal_Operation
1744,M,298.5,308.0,1461,51.9,157,0,Normal_Operation
1745,L,298.5,308.0,1624,29.8,160,0,Normal_Operation
1746,L,298.4,308.0,1526,41.1,162,0,Normal_Operation
1747,L,298.4,307.9,2381,14.2,164,0,Normal_Operation
1748,H,298.4,307.7,1626,31.1,166,0,Unexpected_Failure
1749,L,298.3,307.7,1576,33.8,171,0,Normal_Operation
1750,M,298.4,307.8,1617,31.6,173,0,Normal_Operation
1751,L,298.3,307.6,1942,20.6,176,0,Normal_Operation
1752,L,298.2,307.6,1492,37.2,178,0,Normal_Operation
1753,L,298.2,307.5,1470,51.3,180,0,Normal_Operation
1754,M,298.0,307.4,1463,46.5,182,0,Normal_Operation
1755,L,298.0,307.3,1424,46.5,185,0,Normal_Operation
1756,M,298.1,307.4,1363,60.1,187,0,Normal_Operation
1757,M,298.1,307.4,1335,56.2,190,0,Normal_Operation
1758,L,298.1,307.4,1608,33.9,193,0,Normal_Operation
1759,H,298.0,307.4,1606,35.2,195,0,Normal_Operation
1760,L,298.1,307.5,1684,33.1,200,0,Normal_Operation
1761,L,298.1,307.6,1950,20.3,202,0,Normal_Operation
1762,H,298.2,307.6,1460,48.6,204,0,Normal_Operation
1763,L,298.2,307.6,1511,31.0,209,1,Tool_Degradation
1764,H,298.2,307.6,1318,55.7,0,0,Normal_Operation
1765,L,298.2,307.6,1368,51.8,5,0,Normal_Operation
1766,M,298.3,307.7,1717,27.1,7,0,Normal_Operation
1767,M,298.3,307.7,1520,41.4,10,0,Normal_Operation
1768,M,298.3,307.8,1485,42.0,13,0,Normal_Operation
1769,L,298.4,307.9,1981,23.2,16,0,Normal_Operation
1770,H,298.4,307.9,1605,31.0,18,0,Normal_Operation
1771,L,298.4,307.9,1446,45.3,23,0,Normal_Operation
1772,L,298.4,308.0,1508,47.9,25,0,Normal_Operation
1773,L,298.5,308.0,1384,59.5,27,0,Normal_Operation
1774,M,298.5,308.0,1519,37.3,29,0,Normal_Operation
1775,L,298.5,308.0,1404,48.1,32,0,Normal_Operation
1776,L,298.5,308.1,1564,31.1,34,0,Normal_Operation
1777,H,298.6,308.2,1555,36.8,36,0,Normal_Operation
1778,L,298.6,308.2,1325,54.0,41,0,Normal_Operation
1779,M,298.6,308.2,1488,44.0,43,0,Normal_Operation
1780,L,298.5,308.2,1595,32.3,46,0,Normal_Operation
1781,L,298.5,308.1,1662,28.6,48,0,Normal_Operation
1782,L,298.4,308.0,1571,37.4,50,0,Normal_Operation
1783,H,298.3,308.0,1553,41.0,52,0,Normal_Operation
1784,L,298.3,308.0,2886,3.8,57,1,Power_Supply_Issue
1785,L,298.2,308.0,1538,38.2,59,0,Normal_Operation
1786,L,298.4,308.2,1618,33.0,61,0,Normal_Operation
1787,L,298.4,308.2,1364,45.9,63,0,Normal_Operation
1788,L,298.3,308.0,1442,47.3,65,0,Normal_Operation
1789,L,298.2,307.9,1313,67.3,67,1,Power_Supply_Issue
1790,L,298.2,307.9,1847,23.6,69,0,Normal_Operation
1791,L,298.1,307.8,1524,40.8,71,0,Normal_Operation
1792,M,298.1,307.7,1445,48.0,73,0,Normal_Operation
1793,L,298.1,307.8,1761,28.2,76,0,Normal_Operation
1794,M,298.1,307.8,1514,43.5,78,0,Normal_Operation
1795,M,298.1,307.7,1498,38.3,81,0,Normal_Operation
1796,H,298.1,307.6,1542,37.1,84,0,Normal_Operation
1797,M,298.0,307.6,1508,41.8,89,0,Normal_Operation
1798,M,298.0,307.5,1431,52.9,92,0,Normal_Operation
1799,M,298.0,307.5,1427,45.1,95,0,Normal_Operation
1800,M,298.0,307.5,1524,36.3,98,0,Normal_Operation
1801,M,298.0,307.5,1427,43.6,101,0,Normal_Operation
1802,H,298.1,307.6,1496,44.1,104,0,Normal_Operation
1803,L,298.1,307.7,1388,40.3,109,0,Normal_Operation
1804,L,298.1,307.7,1495,48.1,111,0,Normal_Operation
1805,H,298.1,307.7,1376,56.2,113,0,Normal_Operation
1806,H,298.0,307.6,1593,32.2,118,0,Normal_Operation
1807,L,298.0,307.6,1654,28.9,123,0,Normal_Operation
1808,L,298.1,307.7,2567,12.8,125,1,Power_Supply_Issue
1809,L,298.1,307.7,1767,27.0,127,0,Normal_Operation
1810,L,298.1,307.6,1364,53.8,129,0,Normal_Operation
1811,M,298.1,307.8,1569,31.2,131,0,Normal_Operation
1812,L,298.2,307.8,1476,36.8,134,0,Normal_Operation
1813,L,298.1,307.7,1479,45.0,136,0,Normal_Operation
1814,L,298.1,307.7,1650,34.1,138,0,Normal_Operation
1815,M,298.1,307.6,1565,36.3,140,0,Normal_Operation
1816,L,298.1,307.6,1460,46.5,143,0,Normal_Operation
1817,L,298.1,307.7,1664,27.6,145,0,Normal_Operation
1818,M,298.1,307.7,1435,40.9,147,0,Normal_Operation
1819,M,298.1,307.6,2066,19.2,150,0,Normal_Operation
1820,L,298.1,307.5,1493,43.7,153,0,Normal_Operation
1821,L,298.1,307.6,1354,43.3,155,0,Normal_Operation
1822,L,298.1,307.6,1488,39.4,157,0,Normal_Operation
1823,L,298.1,307.7,1414,48.7,159,0,Normal_Operation
1824,L,298.1,307.5,1391,57.4,161,0,Normal_Operation
1825,M,298.0,307.5,1784,27.8,163,0,Normal_Operation
1826,H,297.8,307.3,1516,40.1,166,0,Normal_Operation
1827,M,297.9,307.3,1420,47.8,171,0,Normal_Operation
1828,L,297.8,307.2,1351,56.3,174,0,Normal_Operation
1829,L,297.8,307.2,1880,23.0,176,0,Normal_Operation
1830,L,297.8,307.3,1859,24.0,178,0,Normal_Operation
1831,M,297.8,307.3,1315,54.0,180,0,Normal_Operation
1832,M,297.8,307.4,1330,51.7,183,0,Normal_Operation
1833,L,297.8,307.3,1327,61.0,186,1,Excessive_Load
1834,L,297.8,307.2,1498,38.1,188,0,Normal_Operation
1835,H,297.8,307.3,1555,35.8,190,0,Normal_Operation
1836,L,297.7,307.2,1518,35.8,195,0,Normal_Operation
1837,L,297.7,307.2,1392,43.0,197,0,Normal_Operation
1838,M,297.8,307.2,1456,39.6,199,0,Normal_Operation
1839,L,297.7,307.1,1715,30.2,0,0,Normal_Operation
1840,M,297.7,307.2,1405,43.7,2,0,Normal_Operation
1841,L,297.7,307.2,1668,37.8,5,0,Normal_Operation
1842,H,297.7,307.1,1855,22.5,7,0,Normal_Operation
1843,L,297.6,307.1,1496,39.2,12,0,Normal_Operation
1844,M,297.6,307.1,1471,44.9,14,0,Normal_Operation
1845,L,297.7,307.2,1444,40.0,17,0,Normal_Operation
1846,H,297.7,307.3,1514,38.6,19,0,Normal_Operation
1847,L,297.8,307.3,1412,50.7,24,0,Normal_Operation
1848,H,297.7,307.2,1429,44.1,26,0,Normal_Operation
1849,L,297.7,307.2,1668,32.7,31,0,Normal_Operation
1850,M,297.7,307.2,1372,52.8,33,0,Normal_Operation
1851,M,297.7,307.3,1365,49.2,36,0,Normal_Operation
1852,M,297.6,307.1,1526,39.1,39,0,Normal_Operation
1853,L,297.6,307.2,1486,40.6,42,0,Normal_Operation
1854,M,297.6,307.2,1470,42.6,44,0,Normal_Operation
1855,H,297.7,307.3,1249,62.8,47,0,Normal_Operation
1856,M,297.8,307.4,1752,26.1,52,0,Normal_Operation
1857,L,297.7,307.4,1643,36.5,55,0,Normal_Operation
1858,M,297.8,307.4,1488,36.1,57,0,Normal_Operation
1859,L,297.8,307.4,1355,45.8,60,0,Normal_Operation
1860,L,297.8,307.6,1607,30.3,62,0,Normal_Operation
1861,M,297.9,307.6,1609,30.3,64,0,Normal_Operation
1862,L,297.9,307.7,1517,44.4,67,0,Normal_Operation
1863,M,297.9,307.7,1517,39.5,69,0,Normal_Operation
1864,L,297.9,307.7,1546,37.6,72,0,Normal_Operation
1865,L,297.9,307.7,1567,34.7,74,0,Normal_Operation
1866,M,298.1,307.9,1662,28.9,76,0,Normal_Operation
1867,L,298.1,307.9,1502,41.8,79,0,Normal_Operation
1868,L,298.3,308.0,1361,56.9,81,0,Normal_Operation
1869,M,298.3,308.1,1630,32.7,83,0,Normal_Operation
1870,L,298.3,308.0,1486,42.3,86,0,Normal_Operation
1871,L,298.3,308.1,1840,21.5,88,0,Normal_Operation
1872,L,298.3,308.1,1326,58.4,90,0,Normal_Operation
1873,L,298.4,308.1,1367,57.8,92,0,Normal_Operation
1874,L,298.4,308.1,1598,32.7,94,0,Normal_Operation
1875,L,298.3,308.0,1363,50.1,96,0,Normal_Operation
1876,L,298.3,308.0,1242,62.0,98,0,Normal_Operation
1877,M,298.2,307.8,1566,33.8,100,0,Normal_Operation
1878,M,298.1,307.7,1424,47.7,103,0,Normal_Operation
1879,M,298.2,307.7,1608,33.8,106,0,Normal_Operation
1880,L,298.1,307.7,1705,29.1,109,0,Normal_Operation
1881,L,298.0,307.6,1548,45.8,111,0,Normal_Operation
1882,M,298.0,307.6,1581,43.4,113,0,Normal_Operation
1883,M,298.0,307.6,1472,46.7,116,0,Normal_Operation
1884,M,298.0,307.6,1792,26.0,119,0,Normal_Operation
1885,L,298.0,307.6,1683,32.8,122,0,Normal_Operation
1886,L,297.9,307.6,1503,40.7,124,0,Normal_Operation
1887,M,297.9,307.5,1642,32.4,126,0,Normal_Operation
1888,M,297.8,307.4,1902,24.3,129,0,Normal_Operation
1889,H,297.7,307.4,1432,40.2,132,0,Normal_Operation
1890,L,297.8,307.4,1512,40.8,137,0,Normal_Operation
1891,L,297.7,307.4,1764,29.0,139,0,Normal_Operation
1892,M,297.8,307.4,1438,43.6,141,0,Normal_Operation
1893,L,297.8,307.5,1631,29.9,144,0,Normal_Operation
1894,H,297.9,307.5,1880,23.3,146,0,Normal_Operation
1895,L,297.9,307.6,1344,54.3,151,0,Normal_Operation
1896,L,297.9,307.5,1574,35.8,153,0,Normal_Operation
1897,L,297.8,307.4,1418,41.2,155,0,Normal_Operation
1898,L,297.8,307.5,1372,54.1,157,0,Normal_Operation
1899,L,297.8,307.5,1388,40.0,159,0,Normal_Operation
1900,H,297.9,307.6,1493,36.0,161,0,Normal_Operation
1901,M,297.9,307.6,1505,40.1,166,0,Normal_Operation
1902,L,298.0,307.6,1694,29.1,169,0,Normal_Operation
1903,L,297.9,307.6,1968,20.4,171,0,Normal_Operation
1904,M,298.0,307.6,1569,35.6,173,0,Normal_Operation
1905,L,297.9,307.6,1687,29.1,176,0,Normal_Operation
1906,L,297.9,307.6,1430,52.4,178,0,Normal_Operation
1907,L,297.9,307.6,1504,42.4,180,0,Normal_Operation
1908,L,297.9,307.6,1977,20.2,182,0,Normal_Operation
1909,L,298.0,307.7,1435,45.6,184,0,Normal_Operation
1910,H,298.0,307.7,1547,36.8,186,0,Normal_Operation
1911,M,298.1,307.8,1316,57.2,191,0,Normal_Operation
1912,M,298.0,307.7,1621,34.9,194,0,Normal_Operation
1913,M,298.0,307.8,1492,40.2,197,0,Normal_Operation
1914,L,298.0,307.7,1643,32.3,200,0,Normal_Operation
1915,L,298.0,307.7,1492,38.7,202,0,Normal_Operation
1916,L,298.0,307.7,1387,50.8,204,0,Normal_Operation
1917,M,298.1,307.9,1463,47.3,206,0,Normal_Operation
1918,M,298.1,307.9,1496,40.0,0,0,Normal_Operation
1919,L,298.2,308.0,1658,30.0,3,0,Normal_Operation
1920,L,298.1,307.9,2161,17.5,5,0,Normal_Operation
1921,L,298.1,307.9,1665,32.0,7,0,Normal_Operation
1922,L,298.0,307.8,1716,26.6,9,0,Normal_Operation
1923,L,298.0,307.7,1529,34.1,11,0,Normal_Operation
1924,L,297.9,307.7,1353,50.7,13,0,Normal_Operation
1925,L,297.9,307.7,1537,37.7,15,0,Normal_Operation
1926,L,298.0,307.7,1606,30.8,17,0,Normal_Operation
1927,H,298.0,307.8,1314,47.8,19,0,Normal_Operation
1928,L,298.0,307.8,1623,29.9,24,0,Normal_Operation
1929,M,298.0,307.8,1483,50.9,26,0,Normal_Operation
1930,M,298.1,307.9,1569,37.0,29,0,Normal_Operation
1931,M,298.2,308.0,1969,21.7,32,0,Normal_Operation
1932,M,298.1,308.0,1686,29.3,35,0,Normal_Operation
1933,L,298.1,308.0,1638,35.1,38,0,Normal_Operation
1934,L,298.1,307.9,1698,33.3,40,0,Normal_Operation
1935,M,298.1,307.9,1377,55.1,42,0,Normal_Operation
1936,M,298.1,308.0,2129,18.4,45,0,Normal_Operation
1937,L,298.2,308.0,1411,42.4,48,0,Normal_Operation
1938,L,298.1,307.9,1517,40.8,50,0,Normal_Operation
1939,M,298.1,307.9,1303,53.9,52,0,Normal_Operation
1940,L,298.1,307.9,1578,35.6,55,0,Normal_Operation
1941,L,298.1,307.9,1425,58.2,57,0,Normal_Operation
1942,L,298.1,308.0,1456,42.4,59,0,Normal_Operation
1943,L,298.1,308.0,1704,30.9,61,0,Normal_Operation
1944,L,298.1,308.1,1791,27.3,63,0,Normal_Operation
1945,L,298.1,308.1,1616,32.8,65,0,Normal_Operation
1946,L,298.2,308.1,1622,34.9,67,0,Normal_Operation
1947,L,298.2,308.1,1462,49.9,69,0,Normal_Operation
1948,L,298.1,308.1,1410,45.8,71,0,Normal_Operation
1949,M,298.1,308.0,1543,41.9,73,0,Normal_Operation
1950,M,298.0,307.9,1479,47.6,76,0,Normal_Operation
1951,L,298.0,307.8,1839,22.7,79,0,Normal_Operation
1952,L,298.0,307.8,1266,60.5,81,0,Normal_Operation
1953,L,297.9,307.7,1593,34.9,83,0,Normal_Operation
1954,L,297.9,307.8,1459,46.9,85,0,Normal_Operation
1955,L,297.9,307.7,1308,55.2,87,0,Normal_Operation
1956,M,297.9,307.7,1364,46.8,89,0,Normal_Operation
1957,H,297.9,307.7,1618,35.9,92,0,Normal_Operation
1958,H,297.9,307.7,1464,43.2,97,0,Normal_Operation
1959,M,297.8,307.6,1352,49.4,102,0,Normal_Operation
1960,L,297.8,307.6,1446,51.4,105,0,Normal_Operation
1961,L,297.8,307.5,1448,51.2,107,0,Normal_Operation
1962,L,297.8,307.5,1391,48.6,109,0,Normal_Operation
1963,L,297.7,307.5,1379,43.3,111,0,Normal_Operation
1964,M,297.8,307.5,1405,46.9,113,0,Normal_Operation
1965,L,297.8,307.5,1581,33.1,116,0,Normal_Operation
1966,L,297.9,307.6,1515,40.5,118,0,Normal_Operation
1967,L,297.9,307.6,1589,37.8,120,0,Normal_Operation
1968,L,298.0,307.6,1281,50.8,122,0,Normal_Operation
1969,H,297.8,307.5,1631,31.3,124,0,Normal_Operation
1970,M,297.9,307.6,1202,67.0,129,0,Normal_Operation
1971,L,297.9,307.6,1298,52.7,132,0,Normal_Operation
1972,L,297.9,307.6,1612,30.7,134,0,Normal_Operation
1973,L,297.9,307.6,1747,25.3,136,0,Normal_Operation
1974,L,298.0,307.6,1450,48.7,138,0,Normal_Operation
1975,L,298.0,307.7,1422,45.6,140,0,Normal_Operation
1976,M,298.1,307.7,1419,47.4,142,0,Normal_Operation
1977,M,298.1,307.7,1633,30.7,145,0,Normal_Operation
1978,L,298.0,307.7,1442,43.6,148,0,Normal_Operation
1979,H,298.0,307.6,1420,45.8,150,0,Normal_Operation
1980,M,298.0,307.6,1301,58.5,155,0,Normal_Operation
1981,L,298.0,307.6,1385,45.0,158,0,Normal_Operation
1982,M,298.0,307.7,1487,41.3,160,0,Normal_Operation
1983,M,298.0,307.6,1459,44.4,163,0,Normal_Operation
1984,M,298.0,307.5,1387,45.5,166,0,Normal_Operation
1985,L,298.1,307.7,1537,40.8,169,0,Normal_Operation
1986,L,298.1,307.6,1498,42.9,171,0,Normal_Operation
1987,M,298.2,307.8,1599,31.2,173,0,Normal_Operation
1988,H,298.3,307.9,1420,39.2,176,0,Normal_Operation
1989,L,298.2,307.9,1785,23.4,181,0,Normal_Operation
1990,L,298.2,307.8,1423,48.1,183,0,Normal_Operation
1991,M,298.2,307.8,1583,36.6,185,0,Normal_Operation
1992,L,298.2,307.8,1375,46.6,188,0,Normal_Operation
1993,M,298.3,308.0,1463,42.5,190,0,Normal_Operation
1994,M,298.2,307.9,1403,45.1,193,0,Normal_Operation
1995,L,298.3,308.0,1451,47.1,196,0,Normal_Operation
1996,M,298.4,308.0,1416,38.2,198,1,Tool_Degradation
1997,L,298.3,308.1,1672,41.3,0,0,Normal_Operation
1998,H,298.3,308.0,1637,30.8,2,0,Normal_Operation
1999,L,298.4,308.0,1540,37.8,7,0,Normal_Operation
2000,L,298.4,308.1,1279,53.1,9,0,Normal_Operation
2001,L,298.4,308.2,1604,34.9,11,0,Normal_Operation
2002,L,298.5,308.2,1654,27.1,13,0,Normal_Operation
2003,M,298.5,308.2,1564,37.5,15,0,Normal_Operation
2004,L,298.5,308.2,1451,47.5,18,0,Normal_Operation
2005,L,298.5,308.3,1504,38.0,20,0,Normal_Operation
2006,M,298.5,308.3,1381,50.5,22,0,Normal_Operation
2007,L,298.6,308.4,1562,34.4,25,0,Normal_Operation
2008,L,298.5,308.3,1811,24.7,27,0,Normal_Operation
2009,M,298.6,308.3,1717,28.7,29,0,Normal_Operation
2010,L,298.6,308.3,1278,60.5,32,0,Normal_Operation
2011,L,298.7,308.5,1616,30.2,34,0,Normal_Operation
2012,L,298.6,308.4,1397,46.4,36,0,Normal_Operation
2013,L,298.6,308.4,1485,42.9,38,0,Normal_Operation
2014,L,298.6,308.4,1310,59.7,40,0,Normal_Operation
2015,L,298.5,308.2,1301,66.3,42,1,Power_Supply_Issue
2016,L,298.5,308.3,1458,44.0,44,0,Normal_Operation
2017,L,298.7,308.5,1483,42.5,46,0,Normal_Operation
2018,L,298.7,308.5,1375,46.4,48,0,Normal_Operation
2019,M,298.7,308.5,1660,27.0,50,0,Normal_Operation
2020,H,298.7,308.4,1560,33.3,53,0,Normal_Operation
2021,L,298.7,308.5,1480,42.2,58,0,Normal_Operation
2022,L,298.7,308.4,1373,46.9,60,0,Normal_Operation
2023,L,298.7,308.5,1444,54.2,62,0,Normal_Operation
2024,M,298.7,308.6,1722,24.7,64,0,Normal_Operation
2025,L,298.7,308.5,1469,39.9,67,0,Normal_Operation
2026,M,298.7,308.5,1360,52.9,69,0,Normal_Operation
2027,L,298.7,308.4,1750,25.8,72,0,Normal_Operation
2028,M,298.7,308.3,1349,46.6,74,0,Normal_Operation
2029,L,298.7,308.5,1668,35.2,77,0,Normal_Operation
2030,L,298.9,308.6,1400,49.5,79,0,Normal_Operation
2031,L,298.8,308.6,1331,62.8,81,0,Normal_Operation
2032,L,298.8,308.5,1444,42.2,83,0,Normal_Operation
2033,H,298.8,308.5,1359,47.6,85,0,Normal_Operation
2034,M,298.8,308.5,1425,47.4,90,0,Normal_Operation
2035,M,298.9,308.6,1469,34.2,93,0,Normal_Operation
2036,L,299.0,308.7,1892,22.8,96,0,Normal_Operation
2037,H,299.0,308.7,1940,19.9,98,0,Normal_Operation
2038,L,299.0,308.8,1405,55.2,103,0,Normal_Operation
2039,M,299.0,308.9,1449,39.6,105,0,Normal_Operation
2040,L,299.1,308.9,1686,29.6,108,0,Normal_Operation
2041,L,299.1,308.9,1680,27.2,110,0,Normal_Operation
2042,M,299.1,308.9,1397,52.4,112,0,Normal_Operation
2043,M,299.2,309.0,1597,30.3,115,0,Normal_Operation
2044,L,299.3,309.1,1470,41.1,118,0,Normal_Operation
2045,M,299.3,309.1,1703,31.3,120,0,Normal_Operation
2046,L,299.3,309.1,1388,45.5,123,0,Normal_Operation
2047,L,299.3,309.2,1775,24.2,125,0,Normal_Operation
2048,L,299.3,309.2,1465,41.5,127,0,Normal_Operation
2049,M,299.3,309.2,1586,37.9,129,0,Normal_Operation
2050,M,299.5,309.3,1675,29.2,132,0,Normal_Operation
2051,M,299.4,309.2,1470,44.4,135,0,Normal_Operation
2052,L,299.5,309.3,1477,40.4,138,0,Normal_Operation
2053,L,299.5,309.3,1382,61.0,140,0,Normal_Operation
2054,M,299.6,309.4,1605,29.8,142,0,Normal_Operation
2055,L,299.6,309.4,1643,32.9,145,0,Normal_Operation
2056,L,299.5,309.3,1333,54.1,147,0,Normal_Operation
2057,L,299.5,309.3,1520,42.3,149,0,Normal_Operation
2058,M,299.5,309.3,1902,24.0,151,0,Normal_Operation
2059,H,299.5,309.4,1386,44.4,154,0,Normal_Operation
2060,L,299.6,309.5,1803,27.7,159,0,Normal_Operation
2061,L,299.7,309.6,1359,50.7,161,0,Normal_Operation
2062,M,299.7,309.6,1477,42.7,163,0,Normal_Operation
2063,L,299.7,309.6,1321,53.4,166,0,Normal_Operation
2064,L,299.6,309.5,1453,41.4,168,0,Normal_Operation
2065,L,299.7,309.6,1419,45.1,170,0,Normal_Operation
2066,L,299.7,309.6,1512,36.2,172,0,Normal_Operation
2067,L,299.7,309.6,1553,36.8,174,0,Normal_Operation
2068,M,299.7,309.6,1534,39.1,176,0,Normal_Operation
2069,H,299.7,309.6,1553,41.0,179,0,Normal_Operation
2070,L,299.7,309.5,1352,49.7,184,0,Normal_Operation
2071,M,299.7,309.6,1313,60.0,186,0,Normal_Operation
2072,L,299.6,309.5,1570,35.5,189,0,Unexpected_Failure
2073,L,299.6,309.4,1677,31.1,191,0,Normal_Operation
2074,L,299.5,309.4,1602,31.5,193,0,Normal_Operation
2075,L,299.5,309.4,1390,58.8,195,1,Excessive_Load
2076,L,299.4,309.3,1544,36.0,197,0,Normal_Operation
2077,L,299.4,309.4,1701,31.2,199,0,Normal_Operation
2078,M,299.4,309.3,1692,28.4,201,0,Normal_Operation
2079,M,299.3,309.3,1523,37.9,204,0,Normal_Operation
2080,L,299.3,309.2,2280,15.4,207,0,Normal_Operation
2081,M,299.4,309.3,1485,47.1,209,0,Normal_Operation
2082,H,299.4,309.2,1513,36.1,212,0,Normal_Operation
2083,H,299.4,309.3,1743,28.2,0,0,Normal_Operation
2084,L,299.5,309.3,1442,46.2,5,0,Normal_Operation
2085,L,299.5,309.3,1462,46.7,7,0,Normal_Operation
2086,H,299.4,309.3,1439,49.7,9,0,Normal_Operation
2087,L,299.5,309.3,1577,36.6,14,0,Normal_Operation
2088,L,299.6,309.4,1331,46.4,16,0,Normal_Operation
2089,L,299.5,309.3,1941,22.5,18,0,Normal_Operation
2090,L,299.5,309.2,1393,47.3,20,0,Normal_Operation
2091,L,299.4,309.2,1433,42.1,22,0,Normal_Operation
2092,L,299.4,309.2,1444,48.2,24,0,Normal_Operation
2093,L,299.4,309.2,1564,39.0,26,0,Normal_Operation
2094,L,299.4,309.3,1377,43.6,28,0,Normal_Operation
2095,L,299.4,309.3,1525,41.5,30,0,Normal_Operation
2096,M,299.5,309.4,1387,56.2,32,0,Normal_Operation
2097,M,299.4,309.4,1326,47.5,35,0,Normal_Operation
2098,L,299.4,309.3,1401,59.0,38,0,Normal_Operation
2099,L,299.4,309.3,1596,31.8,40,0,Normal_Operation
2100,M,299.3,309.3,1471,46.0,42,0,Normal_Operation
2101,L,299.3,309.3,1528,37.8,45,0,Normal_Operation
2102,L,299.3,309.3,1325,62.0,47,0,Normal_Operation
2103,M,299.3,309.1,1376,46.7,49,0,Normal_Operation
2104,M,299.3,309.1,1600,35.3,52,0,Normal_Operation
2105,L,299.3,309.1,1495,44.0,55,0,Normal_Operation
2106,L,299.4,309.1,1645,28.6,57,0,Normal_Operation
2107,M,299.4,309.1,1417,47.3,59,0,Normal_Operation
2108,H,299.4,309.0,1415,51.7,62,0,Normal_Operation
2109,M,299.3,309.0,1496,43.4,67,0,Normal_Operation
2110,H,299.3,309.0,1508,35.0,70,0,Normal_Operation
2111,L,299.4,309.0,1436,47.9,75,0,Normal_Operation
2112,L,299.5,309.1,1852,22.6,77,0,Normal_Operation
2113,L,299.5,309.1,1863,22.5,79,0,Normal_Operation
2114,H,299.4,309.1,1373,44.1,81,0,Normal_Operation
2115,L,299.4,309.0,1404,47.3,86,0,Normal_Operation
2116,M,299.4,309.0,1381,44.9,88,0,Normal_Operation
2117,H,299.4,308.9,1762,29.3,91,0,Normal_Operation
2118,H,299.3,308.9,1429,43.0,96,0,Normal_Operation
2119,M,299.3,308.9,1858,24.7,101,0,Normal_Operation
2120,H,299.2,308.8,1908,21.3,104,0,Normal_Operation
2121,M,299.2,308.8,1503,37.4,109,0,Normal_Operation
2122,M,299.2,308.8,1523,38.9,112,0,Normal_Operation
2123,L,299.3,309.0,1491,38.4,115,0,Normal_Operation
2124,L,299.2,308.9,1430,39.1,117,0,Normal_Operation
2125,L,299.3,308.9,1258,69.4,119,1,Power_Supply_Issue
2126,L,299.3,309.0,1449,46.5,121,0,Normal_Operation
2127,H,299.3,309.0,1425,40.6,123,0,Normal_Operation
2128,L,299.4,309.0,1800,24.3,128,0,Normal_Operation
2129,H,299.4,309.0,1607,33.7,130,0,Normal_Operation
2130,L,299.4,309.0,1391,58.2,135,0,Normal_Operation
2131,L,299.4,309.1,1432,45.4,137,0,Normal_Operation
2132,L,299.4,309.0,1660,28.4,139,0,Normal_Operation
2133,H,299.3,309.0,1732,29.7,141,0,Normal_Operation
2134,L,299.3,309.0,1473,46.3,146,0,Normal_Operation
2135,L,299.3,309.0,1511,47.8,148,0,Normal_Operation
2136,L,299.2,308.9,1588,41.5,150,0,Normal_Operation
2137,L,299.3,308.9,1623,31.1,152,0,Normal_Operation
2138,L,299.3,309.0,1734,30.6,154,0,Normal_Operation
2139,L,299.3,309.0,1415,47.6,156,0,Normal_Operation
2140,L,299.3,309.0,1419,46.6,158,0,Normal_Operation
