Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
2806,L,300,309.3,1364,41.2,104,0,Normal_Operation
2807,M,299.9,309.3,1452,41.9,106,0,Normal_Operation
2808,L,299.9,309.3,1471,41.8,109,0,Normal_Operation
2809,L,299.9,309.2,1598,34.6,111,0,Normal_Operation
2810,L,299.8,309.1,1772,24.8,113,0,Normal_Operation
2811,L,299.9,309.2,1761,25.6,115,0,Normal_Operation
2812,M,300,309.3,1413,40.7,117,0,Normal_Operation
2813,L,300,309.3,1887,22.6,120,0,Normal_Operation
2814,L,300,309.3,1395,56.5,122,0,Normal_Operation
2815,M,300.1,309.4,1569,31.6,124,0,Normal_Operation
2816,L,300.1,309.4,1434,47.3,127,0,Normal_Operation
2817,L,300.2,309.5,1417,41.1,129,0,Normal_Operation
2818,L,300.2,309.5,1729,28.4,131,0,Normal_Operation
2819,L,300.2,309.5,1356,51.1,133,0,Normal_Operation
2820,L,300.2,309.5,1436,48.8,135,0,Normal_Operation
2821,M,300.3,309.6,1419,42.5,137,0,Normal_Operation
2822,L,300.3,309.6,1593,38.1,140,0,Normal_Operation
2823,M,300.3,309.5,1320,62.2,142,0,Normal_Operation
2824,M,300.3,309.5,1448,42.4,145,0,Normal_Operation
2825,L,300.3,309.4,1470,33.5,148,0,Normal_Operation
2826,M,300.3,309.4,1612,33.1,150,0,Normal_Operation
2827,L,300.4,309.4,1412,51.6,153,0,Normal_Operation
2828,M,300.4,309.4,1875,23.9,155,0,Normal_Operation
2829,L,300.3,309.3,1612,36,158,0,Normal_Operation
2830,M,300.4,309.3,1411,41.6,160,0,Normal_Operation
2831,M,300.3,309.2,1490,47.9,163,0,Normal_Operation
2832,M,300.4,309.3,1467,40.3,166,0,Normal_Operation
2833,L,300.3,309.2,1807,26.4,169,0,Normal_Operation
2834,L,300.3,309.1,1368,46,171,0,Normal_Operation
2835,L,300.3,309.2,1572,32,173,0,Normal_Operation
2836,M,300.3,309.1,1458,44.3,175,0,Normal_Operation
2837,L,300.3,309.1,1699,30.3,178,0,Normal_Operation
2838,L,300.3,309.3,1478,39.5,180,0,Normal_Operation
2839,M,300.4,309.4,1362,42.1,182,0,Normal_Operation
2840,H,300.4,309.4,1487,38.9,185,0,Normal_Operation
2841,L,300.3,309.4,1705,29.4,190,0,Normal_Operation
2842,L,300.3,309.3,1345,53.5,192,0,Normal_Operation
2843,L,300.3,309.2,1532,40.2,194,0,Normal_Operation
2844,L,300.3,309.2,1650,35.2,196,0,Normal_Operation
2845,L,300.3,309.2,1398,54.4,198,0,Normal_Operation
2846,L,300.3,309.2,1412,44.8,200,0,Normal_Operation
2847,L,300.4,309.3,1525,39.6,202,0,Normal_Operation
2848,M,300.3,309.3,1391,57.9,204,0,Normal_Operation
2849,L,300.4,309.3,1766,28.2,207,0,Normal_Operation
2850,L,300.4,309.3,1671,35,209,0,Normal_Operation
2851,L,300.5,309.3,1373,48.8,211,0,Normal_Operation
2852,M,300.5,309.4,1347,50.1,213,0,Normal_Operation
2853,M,300.5,309.3,1539,39.1,216,0,Normal_Operation
2854,L,300.5,309.3,1470,40.8,219,0,Normal_Operation
2855,L,300.5,309.3,1528,37,221,0,Normal_Operation
2856,H,300.5,309.3,1471,45.2,223,0,Normal_Operation
2857,M,300.4,309.2,1528,37.2,228,0,Normal_Operation
2858,L,300.5,309.3,1417,51.5,231,1,Excessive_Load
2859,L,300.6,309.4,1549,43.4,233,0,Normal_Operation
2860,H,300.6,309.4,1463,49.2,235,0,Normal_Operation
2861,L,300.7,309.5,1479,43.6,240,0,Normal_Operation
2862,L,300.6,309.5,1867,23,242,0,Normal_Operation
2863,L,300.6,309.4,1471,44.1,244,0,Normal_Operation
2864,H,300.6,309.4,1380,47.6,246,1,Tool_Degradation
2865,H,300.7,309.7,1623,32.7,0,0,Normal_Operation
2866,L,300.8,309.7,1997,20.7,5,0,Normal_Operation
2867,H,300.7,309.6,1390,48.5,7,0,Normal_Operation
2868,L,300.8,309.7,1418,46.6,12,0,Normal_Operation
2869,L,300.8,309.7,1519,35.8,14,0,Normal_Operation
2870,M,300.8,309.7,1519,39.7,16,0,Normal_Operation
2871,M,300.7,309.6,1536,37.2,19,0,Normal_Operation
2872,L,300.8,309.6,1680,28.7,22,0,Normal_Operation
2873,H,300.6,309.4,1555,37.9,24,0,Normal_Operation
2874,L,300.6,309.5,1471,49.6,29,0,Normal_Operation
2875,M,300.5,309.4,1877,23.8,31,0,Normal_Operation
2876,M,300.5,309.3,1578,30.5,34,0,Normal_Operation
2877,M,300.5,309.4,1655,32.1,37,0,Normal_Operation
2878,H,300.5,309.4,1502,34.3,40,0,Normal_Operation
2879,M,300.6,309.4,1367,63.2,45,1,Power_Supply_Issue
2880,L,300.7,309.5,1541,37.2,48,0,Normal_Operation
2881,M,300.6,309.6,1588,37,50,0,Normal_Operation
2882,L,300.6,309.6,1684,32.8,53,0,Normal_Operation
2883,L,300.6,309.5,1437,40,55,0,Normal_Operation
2884,L,300.6,309.6,1409,42.4,57,0,Normal_Operation
2885,M,300.5,309.5,1320,49.9,59,0,Normal_Operation
2886,H,300.5,309.5,1635,34.2,62,0,Normal_Operation
2887,M,300.5,309.5,1691,27.6,67,0,Normal_Operation
2888,M,300.6,309.6,1365,50,70,0,Normal_Operation
2889,M,300.7,309.7,1523,38.2,73,0,Normal_Operation
2890,L,300.6,309.7,1593,32.4,76,0,Normal_Operation
2891,L,300.6,309.6,1682,30.7,78,0,Normal_Operation
2892,L,300.7,309.6,1329,54.3,80,0,Normal_Operation
2893,M,300.7,309.6,1568,35.2,82,0,Normal_Operation
2894,L,300.7,309.6,1733,24.8,85,0,Normal_Operation
2895,M,300.7,309.6,1473,48.1,87,0,Normal_Operation
2896,M,300.7,309.5,1633,31.3,90,0,Normal_Operation
2897,M,300.6,309.5,1530,40.2,93,0,Normal_Operation
2898,M,300.6,309.5,1550,40.2,96,0,Normal_Operation
2899,L,300.6,309.4,1410,40.6,99,0,Normal_Operation
2900,L,300.5,309.3,1574,33.5,101,0,Normal_Operation
2901,L,300.6,309.4,1425,40.3,103,0,Normal_Operation
2902,M,300.6,309.4,1541,35.2,105,0,Normal_Operation
2903,M,300.7,309.5,1733,26.7,108,0,Normal_Operation
2904,L,300.6,309.4,2496,13.5,111,0,Normal_Operation
2905,L,300.6,309.4,1552,36.4,113,0,Normal_Operation
2906,L,300.6,309.3,1409,38.7,115,0,Normal_Operation
2907,M,300.6,309.4,1581,35.7,117,0,Normal_Operation
2908,L,300.7,309.5,1251,59.9,120,0,Normal_Operation
2909,L,300.7,309.6,1500,44.1,122,0,Normal_Operation
2910,L,300.6,309.5,1576,38.8,124,0,Normal_Operation
2911,M,300.7,309.5,1352,44,126,0,Normal_Operation
2912,L,300.7,309.6,1661,30.3,129,0,Normal_Operation
2913,L,300.7,309.6,1541,34.6,131,0,Normal_Operation
2914,H,300.6,309.6,1888,20.5,133,0,Normal_Operation
2915,L,300.5,309.5,1255,62.1,138,0,Normal_Operation
2916,L,300.6,309.6,1411,41.6,140,0,Normal_Operation
2917,L,300.6,309.5,1516,39,142,0,Normal_Operation
2918,M,300.6,309.5,1492,34,144,0,Normal_Operation
2919,L,300.6,309.6,1726,30,147,0,Normal_Operation
2920,L,300.7,309.7,1598,33.7,149,0,Normal_Operation
2921,L,300.8,309.8,1657,31.1,151,0,Normal_Operation
2922,L,300.8,309.7,1481,38.1,153,0,Normal_Operation
2923,M,300.7,309.7,1397,51.3,155,0,Normal_Operation
2924,L,300.8,309.7,1461,44.3,158,0,Normal_Operation
2925,M,300.7,309.6,1388,51.1,160,0,Normal_Operation
2926,L,300.7,309.7,1507,52.4,163,0,Normal_Operation
2927,M,300.7,309.6,1421,49.8,165,0,Normal_Operation
2928,M,300.8,309.7,1258,54.9,168,0,Normal_Operation
2929,M,300.8,309.7,1482,39,171,0,Normal_Operation
2930,H,300.7,309.6,1403,51.3,174,0,Normal_Operation
2931,L,300.8,309.7,1373,45.4,179,0,Normal_Operation
2932,L,300.9,309.7,1460,42.1,181,0,Normal_Operation
2933,M,300.8,309.7,1751,27.9,183,0,Normal_Operation
2934,M,300.8,309.6,1546,42.3,186,0,Normal_Operation
2935,M,300.8,309.7,1680,28.2,189,0,Normal_Operation
2936,M,300.9,309.7,1394,48.8,192,0,Normal_Operation
2937,L,300.7,309.6,1810,26,195,0,Normal_Operation
2938,L,300.7,309.5,1479,34.5,197,0,Normal_Operation
2939,L,300.9,309.7,1431,41.4,199,0,Normal_Operation
2940,L,300.9,309.7,2355,14.4,201,0,Normal_Operation
2941,M,300.7,309.6,1996,19.8,203,1,Tool_Degradation
2942,L,300.7,309.5,1461,49.9,0,0,Normal_Operation
2943,H,300.7,309.5,2007,19.7,2,0,Normal_Operation
2944,L,300.7,309.6,1505,34.9,7,0,Normal_Operation
2945,H,300.7,309.6,1925,20.5,9,0,Normal_Operation
2946,M,300.7,309.5,1622,30.5,14,0,Normal_Operation
2947,L,300.7,309.5,1592,29,17,0,Normal_Operation
2948,L,300.7,309.5,1850,24.5,19,0,Normal_Operation
2949,M,300.7,309.5,1470,48.7,21,0,Normal_Operation
2950,M,300.7,309.5,1445,46.4,24,0,Normal_Operation
2951,L,300.7,309.5,1685,31.1,27,0,Normal_Operation
2952,H,300.7,309.5,1667,30.5,29,0,Normal_Operation
2953,L,300.7,309.5,1578,35.4,34,0,Normal_Operation
2954,H,300.6,309.4,1691,28,36,0,Normal_Operation
2955,M,300.7,309.5,1439,43.8,41,0,Normal_Operation
2956,M,300.8,309.6,1404,38.7,44,0,Normal_Operation
2957,L,300.8,309.6,1498,45.8,47,0,Normal_Operation
2958,M,300.8,309.5,1481,44.5,49,0,Normal_Operation
2959,M,300.7,309.4,1589,35,52,0,Normal_Operation
2960,L,300.7,309.5,1467,44.3,55,0,Normal_Operation
2961,L,300.6,309.4,1654,32.8,57,0,Normal_Operation
2962,L,300.7,309.5,1508,39.9,59,0,Normal_Operation
2963,M,300.7,309.6,1439,43,61,0,Normal_Operation
2964,L,300.7,309.5,1692,30.3,64,0,Normal_Operation
2965,M,300.7,309.5,1838,24.9,66,0,Normal_Operation
2966,L,300.6,309.3,1601,40.2,69,0,Normal_Operation
2967,L,300.6,309.4,1369,51.6,71,0,Normal_Operation
2968,M,300.6,309.4,1312,45.2,73,0,Normal_Operation
2969,L,300.6,309.4,1468,44.1,76,0,Normal_Operation
2970,M,300.6,309.4,1452,39.4,78,0,Normal_Operation
2971,M,300.7,309.5,1393,43.9,81,0,Normal_Operation
2972,M,300.6,309.4,1432,44.2,84,0,Normal_Operation
2973,M,300.6,309.3,1510,46,87,0,Normal_Operation
2974,M,300.6,309.4,1521,37.2,90,0,Normal_Operation
2975,H,300.5,309.4,1360,46.2,93,0,Normal_Operation
2976,M,300.5,309.3,1881,25.5,98,0,Normal_Operation
2977,L,300.4,309.3,1413,50.3,101,0,Normal_Operation
2978,H,300.5,309.4,1642,36.2,103,0,Normal_Operation
2979,L,300.5,309.5,1542,38.5,108,0,Normal_Operation
2980,L,300.4,309.5,1447,39.3,110,0,Normal_Operation
2981,H,300.4,309.4,1530,40.4,112,0,Normal_Operation
2982,L,300.5,309.5,1795,27.7,117,0,Normal_Operation
2983,L,300.6,309.6,1290,57.4,119,0,Normal_Operation
2984,L,300.6,309.7,1639,30.4,121,0,Normal_Operation
2985,L,300.7,309.8,1596,31.5,123,0,Normal_Operation
2986,L,300.6,309.8,1455,48,125,0,Normal_Operation
2987,M,300.6,309.8,1659,28.9,127,0,Normal_Operation
2988,M,300.6,309.8,1532,42.5,130,0,Normal_Operation
2989,L,300.6,309.8,1502,42.4,133,0,Normal_Operation
2990,L,300.6,309.8,1688,28.6,135,0,Normal_Operation
2991,M,300.5,309.7,1341,50.9,137,0,Normal_Operation
2992,M,300.5,309.7,1685,29.4,140,0,Normal_Operation
2993,M,300.5,309.8,1370,55.9,143,0,Normal_Operation
2994,L,300.5,309.8,1461,52.5,146,0,Normal_Operation
2995,L,300.5,309.8,1550,37.4,148,0,Normal_Operation
2996,M,300.5,309.8,1508,37.8,150,0,Normal_Operation
2997,L,300.5,309.8,1345,62.7,153,0,Normal_Operation
2998,L,300.5,309.7,1616,34.5,155,0,Normal_Operation
2999,L,300.5,309.7,1395,61,157,0,Normal_Operation
3000,H,300.5,309.8,1324,72.8,159,1,Power_Supply_Issue
3001,L,300.5,309.8,1445,43.9,164,0,Normal_Operation
3002,M,300.5,309.8,1555,38.9,166,0,Normal_Operation
3003,M,300.6,309.9,1449,42.4,169,0,Normal_Operation
3004,M,300.5,309.9,1466,53.2,172,0,Normal_Operation
3005,L,300.5,309.9,1503,37.4,175,0,Normal_Operation
3006,L,300.4,309.7,1488,35.7,177,0,Normal_Operation
3007,L,300.4,309.7,1314,50.2,179,0,Normal_Operation
3008,M,300.4,309.7,1547,38,181,0,Normal_Operation
3009,M,300.4,309.7,1466,39.8,184,0,Normal_Operation
3010,L,300.3,309.6,1537,37.1,187,0,Normal_Operation
3011,M,300.2,309.5,1434,51.5,189,0,Normal_Operation
3012,L,300.4,309.6,1432,44.7,192,0,Normal_Operation
3013,L,300.5,309.6,1390,48.4,194,0,Normal_Operation
3014,L,300.5,309.7,1580,42.8,196,0,Normal_Operation
3015,L,300.5,309.7,1589,30.5,198,0,Normal_Operation
3016,L,300.5,309.8,1441,48.8,200,0,Normal_Operation
3017,L,300.5,309.8,1305,51.7,202,0,Normal_Operation
3018,M,300.5,309.8,1566,35.9,204,0,Normal_Operation
3019,L,300.5,309.8,1379,54.2,207,1,Excessive_Load
3020,L,300.4,309.6,1543,38.1,209,0,Normal_Operation
3021,L,300.5,309.8,1421,49.6,211,0,Normal_Operation
3022,L,300.5,309.6,1760,30.6,213,0,Normal_Operation
3023,L,300.4,309.5,1711,29.2,215,0,Normal_Operation
3024,L,300.5,309.6,1465,41.6,217,0,Normal_Operation
3025,L,300.5,309.6,1366,50.2,219,0,Normal_Operation
3026,M,300.4,309.5,1888,21.9,221,0,Normal_Operation
3027,L,300.5,309.5,1777,23.6,0,0,Normal_Operation
3028,L,300.5,309.5,1379,55.6,2,0,Normal_Operation
3029,L,300.4,309.5,1525,51.3,4,0,Normal_Operation
3030,M,300.4,309.6,1563,34,6,0,Normal_Operation
3031,M,300.5,309.7,1389,43.3,9,0,Normal_Operation
3032,M,300.6,309.8,1447,42.9,12,0,Normal_Operation
3033,M,300.6,309.7,1934,22.8,15,0,Normal_Operation
3034,H,300.6,309.7,1470,43.8,18,0,Normal_Operation
3035,M,300.6,309.7,1428,42.6,23,0,Normal_Operation
3036,L,300.4,309.6,1319,48.1,26,0,Normal_Operation
3037,L,300.5,309.7,1887,24.3,28,0,Normal_Operation
3038,L,300.4,309.5,1349,50.4,30,0,Normal_Operation
3039,M,300.3,309.5,1665,31.4,32,0,Normal_Operation
3040,L,300.3,309.5,1474,38.7,35,0,Normal_Operation
3041,L,300.4,309.5,1543,38.9,37,0,Normal_Operation
3042,M,300.2,309.4,1459,43.9,39,0,Normal_Operation
3043,L,300.3,309.5,1551,37.9,42,0,Normal_Operation
3044,L,300.2,309.4,1981,21.4,44,0,Normal_Operation
3045,L,300.2,309.4,1526,35.3,46,0,Normal_Operation
3046,M,300.2,309.4,1501,40,48,0,Normal_Operation
3047,L,300.2,309.4,1558,38.3,51,0,Normal_Operation
3048,L,300.2,309.3,1532,43.2,53,0,Normal_Operation
3049,L,300.1,309.2,1326,55.9,55,0,Normal_Operation
3050,L,300.2,309.2,1431,51.3,57,0,Normal_Operation
3051,L,300.2,309.3,1366,49.3,59,0,Normal_Operation
3052,L,300.1,309.2,1421,42.5,61,0,Normal_Operation
3053,H,300.2,309.3,1506,35.6,63,0,Normal_Operation
3054,H,300.2,309.3,1342,48.7,68,0,Normal_Operation
3055,L,300.1,309.2,1427,37.6,73,0,Normal_Operation
3056,L,300.2,309.2,1667,29.9,75,0,Normal_Operation
3057,L,300.1,309.1,1400,46.7,77,0,Normal_Operation
3058,L,300,309,1709,32.1,79,0,Normal_Operation
3059,M,300,309,1368,45.8,81,0,Normal_Operation
3060,L,300,309.1,1882,23.8,84,0,Normal_Operation
3061,L,300.1,309.1,1353,58.7,86,0,Normal_Operation
3062,L,299.9,309,1553,40,88,0,Normal_Operation
3063,L,300,309.1,1431,45.4,90,0,Normal_Operation
3064,M,300.1,309.1,1731,30.4,92,0,Normal_Operation
3065,M,300.1,309.2,1687,27.7,95,0,Unexpected_Failure
3066,M,300.1,309.2,1457,44.3,98,0,Normal_Operation
3067,L,300.1,309.2,1533,37,101,0,Normal_Operation
3068,H,300,309,1622,31.8,103,0,Normal_Operation
3069,L,300,309.1,1791,28.2,108,0,Normal_Operation
3070,L,300,309.1,1631,28.3,110,0,Normal_Operation
3071,L,300,309,2174,16.9,112,0,Normal_Operation
3072,L,300.1,309,1314,58.2,114,0,Normal_Operation
3073,L,300.1,309.1,1478,46.9,116,0,Normal_Operation
3074,L,300.1,309.2,1783,27.3,118,0,Normal_Operation
3075,M,300.1,309.2,1385,46.1,120,0,Normal_Operation
3076,L,300,309.2,1444,43.6,123,0,Normal_Operation
3077,L,300.1,309.3,1841,23,125,0,Normal_Operation
3078,M,300.1,309.4,1349,56.2,127,0,Normal_Operation
3079,L,300.1,309.3,1340,56,130,0,Normal_Operation
3080,M,299.9,309.2,1539,43.2,132,0,Normal_Operation
3081,M,300,309.3,1932,21.8,135,0,Normal_Operation
3082,M,300,309.3,1407,43.9,138,0,Normal_Operation
3083,L,300.1,309.3,1712,28.5,141,0,Normal_Operation
3084,H,300.1,309.4,1329,55.2,143,0,Normal_Operation
3085,L,300.1,309.2,1441,42.9,148,0,Normal_Operation
3086,L,300,309.2,1610,32.1,150,0,Normal_Operation
3087,M,300,309.1,1474,45.2,152,0,Normal_Operation
3088,M,300,309.1,1624,30.8,155,0,Normal_Operation
3089,H,300.1,309.3,1520,38.2,158,0,Normal_Operation
3090,H,300.1,309.3,1448,45.8,163,0,Normal_Operation
3091,L,300,309.3,1558,29.7,168,0,Normal_Operation
3092,M,300,309.3,2293,16.3,170,0,Normal_Operation
3093,L,300,309.3,1397,51.2,173,0,Normal_Operation
3094,L,300,309.3,1972,22,175,0,Normal_Operation
3095,M,299.9,309.2,1574,36.5,177,0,Normal_Operation
3096,L,299.9,309.2,1560,38.9,180,0,Normal_Operation
3097,M,299.9,309.2,1353,49.8,182,0,Normal_Operation
3098,M,299.9,309.2,1389,51.2,185,0,Normal_Operation
3099,M,299.9,309.1,1513,43.8,188,0,Normal_Operation
3100,L,299.8,309.1,1578,42.1,191,0,Normal_Operation
3101,H,299.8,309,1467,37.3,193,0,Normal_Operation
3102,L,299.9,309.1,1412,48.3,198,0,Normal_Operation
3103,L,299.8,309.1,1668,30.3,200,0,Normal_Operation
3104,M,299.8,309.2,1678,29.8,202,0,Normal_Operation
3105,L,299.8,309.1,1612,35.4,205,0,Normal_Operation
3106,L,299.8,309.1,1485,39.9,207,0,Normal_Operation
3107,M,299.8,309.1,1456,39.4,209,0,Normal_Operation
3108,L,299.8,309.2,1504,38.7,212,0,Normal_Operation
3109,L,299.9,309.2,1491,44.3,214,0,Normal_Operation
3110,H,299.9,309.2,1525,33.2,0,0,Normal_Operation
3111,L,300,309.2,1759,27.9,5,0,Normal_Operation
3112,M,299.8,309.1,1355,56.7,7,0,Normal_Operation
3113,M,299.9,309.1,1345,56.8,10,0,Normal_Operation
3114,M,299.9,309.2,1683,30.5,13,0,Normal_Operation
3115,L,299.9,309.2,1658,34.8,16,0,Normal_Operation
3116,L,300,309.2,1566,34.4,18,0,Normal_Operation
3117,M,300.1,309.3,1469,43.9,20,0,Normal_Operation
3118,M,300.2,309.5,1458,46.9,23,0,Normal_Operation
3119,L,300.1,309.4,1858,23.6,26,0,Normal_Operation
3120,H,300.1,309.4,1563,40.8,28,0,Normal_Operation
3121,L,300.1,309.4,2141,17.9,33,0,Normal_Operation
3122,L,300,309.3,1473,46,35,0,Normal_Operation
3123,H,300,309.4,1498,38.5,37,0,Normal_Operation
3124,L,300.1,309.4,1568,39.7,42,0,Normal_Operation
3125,L,300.1,309.4,1694,27.4,44,0,Normal_Operation
3126,L,300,309.4,1499,35.7,46,0,Normal_Operation
3127,L,300,309.5,1717,28.3,48,0,Normal_Operation
3128,M,300.1,309.5,1462,42.8,50,0,Normal_Operation
3129,L,300.1,309.6,1642,34.5,53,0,Normal_Operation
3130,L,300.1,309.6,1760,25.4,55,0,Normal_Operation
3131,L,300.1,309.5,1660,32.7,57,0,Normal_Operation
3132,L,300.1,309.5,1557,40.6,59,0,Normal_Operation
3133,H,300.2,309.6,1442,49.2,61,0,Normal_Operation
3134,L,300.2,309.6,1359,51.5,66,0,Normal_Operation
3135,L,300.4,309.8,1342,52.5,68,0,Normal_Operation
3136,L,300.4,309.9,1435,54.8,70,0,Normal_Operation
3137,L,300.4,309.9,1567,36.5,72,0,Normal_Operation
3138,L,300.4,309.9,1376,43.5,74,0,Normal_Operation
3139,H,300.4,309.9,1513,38.7,76,0,Normal_Operation
3140,H,300.4,309.9,2563,12.8,81,1,Power_Supply_Issue
3141,L,300.5,310,1521,45.1,86,0,Normal_Operation
3142,L,300.6,310,1658,34.7,88,0,Normal_Operation
3143,H,300.6,310,1419,42.4,90,0,Normal_Operation
3144,M,300.6,310,1478,36.3,95,0,Normal_Operation
3145,M,300.5,310,1415,43.5,98,0,Normal_Operation
3146,M,300.5,309.9,1780,26.5,101,0,Normal_Operation
3147,M,300.4,309.7,1440,42.8,104,0,Normal_Operation
3148,H,300.4,309.8,1448,39.7,107,0,Normal_Operation
3149,H,300.4,309.7,1500,35.2,112,0,Normal_Operation
3150,L,300.4,309.8,1513,32.9,117,0,Normal_Operation
3151,L,300.5,309.8,1428,43.8,119,0,Normal_Operation
3152,M,300.5,309.8,1473,42.3,121,0,Normal_Operation
3153,M,300.5,309.9,1483,49.3,124,0,Normal_Operation
3154,L,300.4,309.7,1534,42.5,127,0,Normal_Operation
3155,L,300.5,309.8,1367,54,129,0,Normal_Operation
3156,L,300.4,309.7,1467,36.9,131,0,Normal_Operation
3157,M,300.4,309.7,1488,42.2,133,0,Normal_Operation
3158,L,300.4,309.7,1679,30.1,136,0,Normal_Operation
3159,H,300.4,309.8,1409,47.5,138,0,Normal_Operation
3160,M,300.4,309.7,1367,51.2,143,0,Normal_Operation
3161,L,300.4,309.8,1314,63.1,146,0,Normal_Operation
3162,L,300.5,309.9,1480,40,148,0,Normal_Operation
3163,L,300.4,309.8,1549,38.9,150,0,Normal_Operation
3164,L,300.4,309.7,1685,31.3,152,0,Normal_Operation
3165,L,300.4,309.6,1536,34.5,154,0,Normal_Operation
3166,M,300.4,309.7,1539,37.7,156,0,Normal_Operation
3167,L,300.4,309.7,1384,45.1,159,0,Normal_Operation
3168,M,300.4,309.6,1614,30.3,161,0,Normal_Operation
3169,M,300.4,309.6,1675,35.5,164,0,Normal_Operation
3170,M,300.4,309.7,1685,32.3,167,0,Normal_Operation
3171,L,300.4,309.6,1386,56.9,170,0,Normal_Operation
3172,M,300.3,309.6,1488,41.3,172,0,Normal_Operation
3173,L,300.3,309.6,1624,32.6,175,0,Normal_Operation
3174,L,300.3,309.6,1600,34.6,177,0,Normal_Operation
3175,L,300.3,309.6,1468,44.7,179,0,Normal_Operation
3176,L,300.3,309.6,1435,45.4,181,0,Normal_Operation
3177,M,300.2,309.5,1564,33.4,183,0,Normal_Operation
3178,M,300.2,309.4,1329,53.6,186,0,Normal_Operation
3179,L,300.1,309.3,1570,36.8,189,0,Normal_Operation
3180,M,300.2,309.4,1433,48.8,191,0,Normal_Operation
3181,L,300.2,309.4,1527,37,194,0,Normal_Operation
3182,M,300.1,309.3,1443,50.3,196,0,Normal_Operation
3183,L,300.1,309.3,1616,32,199,0,Normal_Operation
3184,L,300.1,309.3,1654,31,201,0,Normal_Operation
3185,L,300.1,309.3,1685,27.1,203,0,Normal_Operation
3186,M,300.2,309.4,1456,48.8,205,0,Normal_Operation
3187,M,300.2,309.4,1752,27.8,208,0,Normal_Operation
3188,M,300.1,309.2,1438,51,211,0,Normal_Operation
3189,L,300.1,309.1,1551,33.7,214,0,Normal_Operation
3190,L,300.1,309.2,1599,30.1,216,0,Normal_Operation
3191,M,300.1,309.2,1732,33.7,218,0,Normal_Operation
3192,M,300.1,309.2,1418,39.8,221,0,Normal_Operation
3193,L,300,309.1,1401,44.5,0,0,Normal_Operation
3194,L,300,309,1454,51.7,2,0,Normal_Operation
3195,M,300,309.2,1635,32.4,4,0,Normal_Operation
3196,L,300,309.1,1489,40.3,7,0,Normal_Operation
3197,L,300,309.1,1465,40.6,9,0,Normal_Operation
3198,M,300,309.1,1463,45.7,11,0,Normal_Operation
3199,H,300.1,309.1,1560,35.4,14,0,Normal_Operation
3200,M,300.1,309.2,1454,44.4,19,0,Normal_Operation
3201,L,300.2,309.1,1479,47,22,0,Normal_Operation
3202,L,300.2,309.2,1430,43.4,24,0,Normal_Operation
3203,M,300.1,309.1,1533,38,26,0,Normal_Operation
3204,L,300.1,309,1404,54.8,29,0,Normal_Operation
3205,M,300.1,308.9,1548,38.4,31,0,Normal_Operation
3206,M,300.1,309,1612,33,34,0,Normal_Operation
3207,M,300.2,309,1642,31.2,37,0,Normal_Operation
3208,M,300.2,309.1,1406,42.2,40,0,Normal_Operation
3209,L,300.3,309.2,1587,31.4,43,0,Normal_Operation
3210,M,300.3,309.2,1364,47.6,45,0,Normal_Operation
3211,L,300.3,309.2,1462,51.4,48,0,Normal_Operation
3212,L,300.3,309.2,1649,32.4,50,0,Normal_Operation
3213,L,300.4,309.2,1752,29,52,0,Normal_Operation
3214,H,300.4,309.3,1396,51.2,54,0,Normal_Operation
3215,M,300.5,309.4,2179,16.3,59,0,Normal_Operation
3216,L,300.5,309.5,1653,27.6,62,0,Normal_Operation
3217,L,300.6,309.5,2025,21.4,64,0,Normal_Operation
3218,L,300.6,309.6,1426,53.6,66,0,Normal_Operation
3219,M,300.6,309.6,1503,38.4,68,0,Normal_Operation
3220,M,300.7,309.6,1525,36.5,71,0,Normal_Operation
3221,L,300.6,309.6,1423,49.1,74,0,Normal_Operation
3222,M,300.7,309.7,1435,44.7,76,0,Normal_Operation
3223,H,300.6,309.5,1495,36.5,79,0,Normal_Operation
3224,M,300.6,309.5,1557,33.8,84,0,Normal_Operation
3225,L,300.6,309.4,1474,40.7,87,0,Normal_Operation
3226,L,300.5,309.3,1465,46,89,0,Normal_Operation
3227,M,300.5,309.3,1589,34.9,91,0,Normal_Operation
3228,L,300.5,309.3,1475,46.8,94,0,Normal_Operation
